Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,16-10-2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Mongolia,MNG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,8.342136115,5.834037954,5.933419453,5.712872261,9.374994513,3.458648471,5.107972312,4.178195743,-3.184460178,-8.693544731,-9.256465705,-3.168791549,2.134382694,6.376426887,2.235093844,3.896713583,3.3399366,3.07036901,1.146062137,2.952710544,4.732978465,7.004634575,10.62540596,7.25366544,8.556234809,10.24801636,8.900367946,-1.268598941,6.365161685,17.29077758,12.31981985,11.64891619,7.885225482,2.379835807,1.168393456,5.30166847,6.948838685
Northern Mariana Islands,MNP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.408441116,-3.118644068,-12.66620014,-6.891025641,-6.712564544,-11.0701107,-17.53112033,1.383647799,-7.692307692,0.537634409,2.406417112,3.785900783,3.396226415,28.22384428,25.14231499,
Mozambique,MOZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,5.000002949,-6.899999439,-15.70000204,-6.49999988,0.999996721,-2.299996026,14.70000042,8.199995179,6.500004552,0.999992833,4.899999139,-5.23133059,8.767141824,6.158862481,2.237310045,26.84532191,10.84203164,11.85939398,7.822974027,1.678502985,12.72096582,8.794057581,6.500606668,7.811186108,8.720667877,9.851055465,7.426060991,6.876205447,6.351970259,6.687221601,7.117606668,7.198185828,7.141683329,7.444069441,6.593985957,3.763275593,3.736958241,3.264865871
Mauritania,MRT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,15.52991332,0.726608377,-1.983767575,27.69088635,16.1383305,0.230961965,3.567132897,10.19644263,1.248532088,11.98593115,1.842886437,-0.732907868,-4.584756933,12.16261106,-5.134374447,8.54610493,-1.878593683,-0.504713832,4.790039837,3.37121022,3.45028842,-2.339924122,3.735342026,-3.226864452,2.994760505,5.713579354,1.900384152,1.720397976,4.777585421,-1.771304534,1.788087116,1.874125895,5.873637251,-3.0607321,9.81980046,5.818826602,-4.044696622,2.77780492,7.712825411,-0.430406256,2.008796925,0.665004156,5.978253348,5.74742354,8.969422318,18.86909934,2.817836772,1.079967167,-1.042081704,4.773697175,4.704066531,5.795078172,6.090258732,5.579543856,1.399999997,2,3.02948016,3.600000006
Mauritius,MUS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,6.547619053,3.830806085,3.516525747,-10.0612585,5.882352901,5.497075927,0.383795311,4.698385727,6.954475462,9.742033321,8.891039826,6.791346749,4.46514861,7.186736771,4.435446229,6.512698604,5.082062928,4.136142904,4.28773662,5.587843879,5.687477457,6.071940142,2.610932321,8.202791804,3.34754068,1.614918663,5.925445496,4.330019834,1.777543046,4.865544606,5.727016147,5.386962558,3.31507699,4.377203227,4.077538076,3.49611836,3.360406098,3.744575777,3.553071704,3.837932654,3.814152108,3.773818909
Malawi,MWI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,7.639597855,0.668364743,-1.391078517,2.661103268,13.61649342,13.24903632,7.281549943,-1.923079168,5.882359893,0.479297978,16.21856363,6.231349008,2.300661571,7.175963618,6.08682381,4.997731243,4.918031369,9.745068027,4.39615374,0.406746413,-5.290119219,2.503453814,3.718709051,5.360304094,4.570982302,-0.214802518,1.625239182,3.177291278,1.344689707,5.692294494,8.730231829,-7.332978135,9.691840268,-10.24018173,16.72881759,7.316681511,3.792419099,3.89525363,3.042278091,1.576077837,-4.974963846,1.700000014,5.705639437,5.420497694,3.268725828,4.699999992,9.600000003,7.639736774,8.328110276,6.874065635,4.854055109,1.885799507,5.199999998,5.700000004,2.799999999,2.484040626,4.000030517,3.5
Malaysia,MYS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,7.597993999,6.421029609,7.338803527,5.358962909,7.684863475,7.816711026,3.857146492,7.977994642,4.888533653,5.98653863,10.03466058,9.388444991,11.70108161,8.318661972,0.801068091,11.56348978,7.75305838,6.653892216,9.349099931,7.441826784,6.942104199,5.943152455,6.252230815,7.76179012,-1.025250251,1.240594926,5.191932111,9.937719677,9.059600866,9.00852714,9.545467398,8.88511798,9.894943355,9.212041799,9.829085181,10.0027007,7.322741842,-7.359415193,6.137612015,8.858868177,0.517675319,5.390988299,5.788499284,6.783437734,5.332139149,5.584847072,6.29878593,4.831769887,-1.513528719,7.424847386,5.29391284,5.473454192,4.69372252,6.00672195,5.091515721,4.223410194,5.897009293,4.723633667
North America,NAC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,2.300927374,6.221718349,4.487433033,5.881142181,6.391514109,6.522211909,2.560203322,4.817522159,3.285974418,0.051585667,3.361034159,5.282584011,5.763778036,-0.15135928,-0.028491565,5.442021277,4.497563961,5.33695892,3.222645769,-8.63E-05,2.638414849,-1.954227028,4.371191185,7.094429247,4.226085881,3.326338973,3.522847312,4.201169271,3.530656479,1.708497597,-0.309390567,3.260898649,2.74400708,4.072773979,2.685623799,3.562530964,4.431262225,4.425606891,4.791442639,4.229313861,1.076505317,1.86384874,2.757673919,3.729375917,3.482660681,2.834752006,1.895377591,-0.026076241,-2.575785252,2.612908888,1.704176311,2.199215423,1.888626747,2.493015434,2.66420558,1.522581812,2.290582415,2.761828835
Namibia,NAM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,0.971449499,-0.398090744,-1.823450375,-0.236891524,0.464171263,4.767269666,3.553769142,0.813148943,1.858674962,2.04745994,8.165612457,7.18934258,-1.579539348,1.72987979,3.899013996,3.191324289,4.220100451,3.291585574,3.369278383,3.492183429,1.177948639,4.788661276,4.239794373,12.269548,2.529262728,7.073175228,5.374044222,2.649811967,0.2959709,6.039249546,5.091338198,5.061682013,5.614719701,6.351677961,6.086376114,1.123168867,-0.867877108,-0.074676825
New Caledonia,NCL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,-3.848577701,5.400791443,14.26255469,15.71631338,30.99928974,6.999215677,3.398499545,-11.19930863,12.7011152,6.499471805,2.299998218,1.899824279,9.800007197,-13.60000507,-0.399994551,-6.999999369,2.399992488,-1.99999757,1.799999233,4.500000498,-1.000003497,5.700002751,34.60000065,10.99999947,3.600001274,4.900028139,0.519994838,0.529794652,2.590186894,5.940031114,0.4498791,2.007152305,-3.200275506,0.900172502,2.100108842,,,,,,,,,,,,,,,,,,
Niger,NER,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,4.546393037,10.27871349,9.428229321,0.13103989,6.919761819,-0.382497198,0.12286867,0.383494662,-5.485945812,3.055778922,5.679320644,-5.166272306,-17.04758357,8.77523805,-2.793193436,0.678203402,7.764581119,13.47261233,7.146996066,-2.232444691,0.608915239,1.6231022,-4.750943229,-16.825355,7.722543884,6.360026805,0.074556245,6.899121716,0.933929138,-1.284355381,2.504203274,-6.516444601,1.449437876,4.004561704,2.605755854,3.419093099,2.753965624,10.42226252,-0.568758332,-1.40950935,7.104340612,2.999122036,5.299999998,0.100000001,4.499999999,5.800000002,3.146570396,9.587695728,-0.71267743,8.36421953,2.283008487,11.84981918,5.268414897,7.529043068,4.337072369,4.925930933,4.893436692,5.172698263
Nigeria,NGA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,0.191795489,4.102992589,8.57861892,4.950488659,4.884976838,-4.250514188,-15.74362821,-1.248360246,24.19738395,25.00724193,14.23753156,3.36426203,5.392760484,11.16067455,-5.227747559,9.04235173,6.024117846,-5.764158392,6.759430935,4.204831047,-13.12788049,-6.803388815,-10.92408504,-1.115623218,5.913027464,0.06094527,3.200125467,7.334025488,1.919381297,11.77688593,0.358352604,4.631192947,-2.035118776,-1.814924483,-0.072664767,4.195924045,2.93709942,2.581254103,0.584126895,5.015934757,5.917684652,15.32915574,7.34719497,9.250558228,6.438516525,6.059428031,6.591130361,6.764472778,8.036925102,8.005655915,5.307924204,4.230061175,6.671335393,6.309718656,2.652693295,-1.61686895,0.80588662,1.937268068
Nicaragua,NIC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,7.497743398,10.89079833,10.86547925,11.69847903,9.525155827,3.301136398,6.969513825,1.342960053,6.237703907,1.353826591,3.304756499,2.220722892,6.417013974,14.19242509,-0.153246894,5.209454497,8.368480533,-7.838800375,-26.47878886,4.611732279,5.36329019,-0.816361919,4.613211627,-1.566093913,-4.081851488,-1.017309161,-0.706352941,-12.44982204,-1.73821633,-0.052499721,-0.189281496,0.386346619,-0.392936019,3.337726081,5.911907916,6.344268336,3.966650879,3.711681463,7.035970573,4.101590155,2.960843554,0.753938895,2.520732899,5.312170527,4.282398312,4.1520692,5.076352018,3.435716936,-3.292665159,4.410099117,6.316685535,6.496136543,4.927094063,4.7854602,4.792267648,4.563147375,4.675475377,-3.815710169
Netherlands,NLD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,0.295546673,6.843507321,3.62462153,8.274903931,8.643094936,2.741104335,5.280014747,6.41613404,6.429449078,6.347895415,4.316980354,3.533874489,5.44422315,3.438717837,0.002028709,4.456309589,2.52044045,2.696246794,2.014166175,1.341914212,-0.783611621,-1.240756768,2.069958054,3.061679041,2.580179811,2.786975856,1.931248531,3.441218889,4.420118012,4.183222812,2.439134504,1.706070911,1.257552214,2.961092408,3.116035972,3.498742219,4.329053315,4.663917239,5.034048109,4.195642466,2.326955127,0.217273557,0.155646051,1.984945703,2.050876074,3.460989006,3.772842505,2.170324787,-3.666884007,1.342739444,1.551189245,-1.030353997,-0.130175239,1.423395401,1.959169699,2.191713725,2.91090257,2.597453623
Norway,NOR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,6.27333551,2.813945138,3.785043084,5.009650987,5.285608801,3.786513255,6.256079006,2.259875528,4.504611456,1.943300505,5.672449977,5.330597945,4.532960533,3.923026681,4.952034521,5.825551026,4.160644734,3.869454275,4.372510152,4.564618249,1.598265643,0.235335432,3.972771297,6.052445183,5.553318027,4.042325837,1.753376587,-0.255353834,1.038285105,1.932438869,3.084674243,3.574403308,2.845312156,5.055453526,4.153950577,5.027995447,5.284621016,2.624459056,2.013307556,3.205285075,2.085328035,1.437708805,0.919841888,3.959038032,2.624720535,2.395092468,2.985054837,0.480744476,-1.690996963,0.691663072,0.971934879,2.721626792,1.044389078,1.975117446,1.970052934,1.187354764,1.980437749,1.446029641
Nepal,NPL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,1.908265969,1.910320034,1.895111643,7.532448553,-1.203189017,7.040643143,-1.571497498,0.675483464,4.463421601,2.575992126,-1.1953833,3.117800363,-0.476536268,6.333590373,1.456470708,4.39853618,3.016973441,4.40574139,2.368877794,-2.319394203,8.341974134,3.779374654,-2.977405858,9.681130015,6.144905238,4.565650545,1.695618265,7.696808711,4.329647934,4.635036347,6.368150403,4.106406612,3.849850022,8.216002709,3.468451883,5.328284175,5.048612536,3.016389482,4.412573271,6.199999988,4.799892149,0.120143175,3.945037767,4.682603245,3.479181046,3.364614788,3.411560276,6.104639142,4.53307872,4.81641465,3.421828241,4.781192258,4.128877676,5.988984661,3.322905439,0.588678499,7.90574161,6.289762173
Nauru,NRU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.41929066,8.659698371,13.55082678,11.68452207,10.08655154,34.21498251,36.52409809,2.808191226,10.400004,4.154685104,-3.47826087
New Zealand,NZL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,3.785458236,5.119107873,7.80027859,5.993440016,-1.731682871,0.928812215,-3.93633787,0.317192769,2.192322994,1.284145628,4.655956954,0.929772096,3.490676727,4.793637085,1.614918439,2.348094151,0.970943435,-0.354276127,0.161283082,0.15301676,-1.090799257,1.09474627,6.391635355,5.118399535,4.722226615,3.621083286,2.043729368,0.791937201,5.455878256,2.903323781,3.469375679,4.680319746,4.563096765,4.033887944,3.32140288,2.843982348,3.013111653,-1.008893927,-0.213698252,1.5392456,2.334200281,2.225965502,2.575386016,3.71553302,3.584704557,3.64579895,3.128460818,2.781079118
OECD members,OED,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,4.75752255,5.868227429,5.372969274,6.571660246,5.530947173,6.142258769,4.565675215,6.148836812,5.681531205,2.466168205,3.79905607,5.466775305,6.11245533,1.12206921,0.207519496,4.735181032,3.694804842,4.315240608,3.959911836,1.392923039,2.124604581,0.310732792,2.828591003,4.59764288,3.739556011,3.026098966,3.537166595,4.626052426,3.828529593,3.078953596,1.353364111,2.023903749,1.189145021,3.067051293,2.684357337,3.054225942,3.456618814,2.818324318,3.251487457,4.004745302,1.395110256,1.554829347,1.977421846,3.18189222,2.75986816,3.014252385,2.561598043,0.256159018,-3.47722523,2.886385891,1.787966765,1.271213454,1.473322233,2.052395177,2.419494927,1.732980221,2.426660481,2.210221278
Oman,OMN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,5.204463599,66.21908378,81.88779671,25.66616882,13.89509644,0.898225086,9.82522417,-14.25205786,11.49880648,24.43350274,20.54012292,1.00721833,-3.69353109,4.331741541,6.035444115,17.04707839,11.5698374,16.66667073,16.71159399,14.00719711,2.002159781,-3.440784158,5.964027641,11.75686184,-0.13042574,6.074078508,8.413883633,6.042960275,3.875774308,4.996819663,3.045940005,6.033512307,2.642337974,-0.124806894,5.401372717,4.482454096,-1.10056525,-2.668969447,1.292112564,2.49045836,5.372068299,4.452694304,8.199695813,6.112453761,4.804711285,-1.108745787,9.332675576,4.372615776,2.751031637,4.741250717,4.980170972,-0.928051651,2.125137289
Other small states,OSS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.341167457,4.561516489,4.372178063,9.510164254,6.111824685,11.06067512,9.933800972,7.494313303,1.828080088,8.277931001,7.655899272,3.659984036,3.013499901,2.918295544,2.793412602,2.393984811,2.170536072,2.143413236
Pakistan,PAK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,5.987346419,4.482858627,8.688831518,7.569757449,10.41936582,5.789951801,5.400612597,7.233220925,5.507899634,11.35346172,0.468372549,0.813406405,7.064263857,3.540191713,4.211415631,5.15618959,3.947698287,8.048533619,3.758435569,10.21570404,7.920763572,6.5374868,6.778378339,5.065205605,7.592114699,5.501653664,6.452343025,7.62527878,4.959768894,4.458586815,5.061567755,7.705897823,1.757747697,3.737415552,4.96260915,4.846581284,1.014396014,2.550234295,3.660132744,4.260088012,1.982484032,3.224429973,4.846320935,7.368571359,7.667304271,6.177542036,4.832817277,1.701405465,2.831658519,1.606691959,2.74840255,3.50703342,4.396456633,4.674707981,4.731147475,5.526735845,5.700621241,5.430010786
Panama,PAN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,10.92659484,8.244736818,8.538788802,4.432130369,9.16003626,7.581401884,8.552931177,6.977388626,8.441389169,6.959226107,9.616137579,4.582812505,5.364310215,2.448319564,1.74091944,1.664461359,1.09402589,9.792643918,4.51475108,13.08448173,9.206809453,5.348456439,-4.491364346,2.709473773,4.942233651,3.567788228,-1.809055481,-13.37984378,1.562247005,8.098993006,9.419005562,8.201680334,5.455744436,2.850146814,1.751678757,4.079703206,6.46099044,7.341500703,3.917206589,2.715374155,0.574272791,2.229149417,4.205495945,7.522079658,7.191279402,8.652465611,11.98398539,9.855654852,1.242992318,5.827839392,11.31373175,9.778903946,6.903272566,5.066743218,5.732763632,4.966420444,5.321230184,3.677013629
Peru,PER,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,7.347096331,10.03529333,4.328249818,6.54786765,5.621733449,8.238920446,3.852564408,0.152237711,3.514458913,3.365946003,4.590539928,3.477535123,6.276934756,9.386834919,4.300863165,1.447110995,0.349063699,-2.642502979,4.090750574,5.943335398,5.552041815,-0.222723444,-10.4080858,3.608286538,2.061132066,9.425962361,9.726146431,-9.441273446,-12.31204145,-4.982563536,2.219259103,-0.540509125,5.243577008,12.30836618,7.411395047,2.798973079,6.476824421,-0.391537556,1.494910643,2.694371398,0.617892326,5.453528938,4.165023137,4.958203206,6.285060325,7.528899044,8.518387769,9.126568301,1.095823659,8.332459107,6.327192402,6.139724706,5.852518211,2.381938283,3.255889597,3.955881804,2.519088535,3.976501519
Philippines,PHL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,5.616579319,4.773121848,7.060487423,3.446982145,5.265810464,4.425994174,5.324150188,4.94541808,4.656358578,3.764604859,5.428631369,5.446791104,8.920646822,3.55811508,5.564773624,8.806630567,5.602055577,5.172103287,5.639675746,5.148911294,3.423269177,3.619327606,1.874616468,-7.323682584,-7.306608836,3.416782806,4.31163482,6.752544481,6.205311117,3.036966294,-0.578334651,0.33760303,2.116307179,4.387623341,4.678692219,5.845873472,5.185362276,-0.576718146,3.081916458,4.41122216,2.893987062,3.645903318,4.970368696,6.697623613,4.77766782,5.242960356,6.616662284,4.152756843,1.14833222,7.63226478,3.659751601,6.683818881,7.064024264,6.145298786,6.066548905,6.884055037,6.677553566,6.243737742
Palau,PLW,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.643005046,3.962599612,-3.235676151,4.845538443,4.493255138,-2.199277506,0.926833558,-5.355364719,-5.929866287,0.416866486,5.386599547,3.597216479,-2.103951357,4.7748518,10.4309733,0.526568961,-3.570566825,5
Papua New Guinea,PNG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,6.18111172,6.374099317,4.07252177,8.570281528,10.26851981,5.813757985,4.070461474,4.35959025,8.273457947,10.84280577,6.295192572,5.643553369,6.529264831,2.610532599,-0.87988417,-3.38844861,0.834815597,8.549859336,1.832395513,-2.303451199,-0.274829571,0.352944288,3.223163065,-0.354726456,4.000190348,4.693057066,2.770494835,2.909240484,-1.419579885,-3.01216922,9.546897709,13.84908527,18.20228595,5.94210906,-3.312448778,7.733695798,-3.904389656,-3.769113218,1.855553994,-2.494841993,-0.121288606,-0.158900533,2.164102502,2.721175741,6.344795923,2.294466102,11.09778044,-0.294276458,6.805554142,10.12468622,1.107311011,4.648420685,3.829931274,13.5,9.5,4.1,1.549820847,0.427556313
Poland,POL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.015578801,2.514978621,3.738310309,5.292802061,6.951856621,6.056576752,6.459353854,4.61478486,4.642033591,4.559631428,1.247756976,2.041715953,3.562350732,5.135631293,3.49366448,6.17963595,7.03474027,4.249685342,2.820183973,3.606928261,5.01730439,1.607905585,1.391891419,3.318445415,3.838945167,3.062598541,4.814129544,5.149464079
Pre-demographic dividend,PRE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,12.02688811,12.79628657,9.564341508,3.217591259,4.154934597,9.038657068,-0.324190109,7.489877987,4.753155545,-0.273910692,6.263555398,4.912175715,-4.23569509,-1.094205496,-5.125427956,0.570618091,3.734514064,2.487131278,4.016247912,3.714401316,1.494522283,9.891270389,-10.06540352,2.965389973,-0.22509606,0.126785643,3.176896364,6.002917878,6.039694518,7.75655924,4.747709834,2.987544374,4.849423528,6.077785728,-0.329106261,12.91003188,6.80867956,7.216542184,6.581611457,6.881114908,5.074708871,6.3040629,4.56702277,5.641624908,5.962837798,4.800655799,3.070877054,2.746344319,1.713130733,2.205161027
Puerto Rico,PRI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,7.04173847,8.32331253,8.651047012,7.060923719,9.204842468,7.499148395,6.223223355,5.180434598,9.375234036,8.397917946,6.365448574,7.173574976,6.344895849,2.917378491,-0.654567386,6.243087814,5.950682235,6.931946225,7.906824688,4.243465305,1.147947225,-1.556643208,-2.341974633,5.928686528,3.097442645,4.977367449,5.768998904,5.888372738,4.334952397,-2.840540726,2.304391187,4.564051815,4.644527001,4.185958613,4.548988106,2.313707509,4.880087209,5.530725612,5.389699928,3.271964529,6.313471555,0.916459384,0.053419805,8.748676927,-1.986938733,-1.409414024,-1.16280669,-1.84413425,-1.952425142,-0.413254118,-0.358510628,0.02927511,-0.306826657,-1.190363454,-1.049443651,-1.263002925,-2.65739342,-4.905626153
"Korea, Dem. People’s Rep.",PRK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,5.534903476,6.614447769,5.873702116,6.310747383,7.46898853,4.077909434,7.544482529,8.875509234,2.120741162,12.61260527,6.631652211,8.015696318,11.20067102,1.142860362,-4.347630947,6.900230963,5.602597252,2.815966072,5.638937405,4.589340101,1.618103472,2.135375334,-0.173113128,-1.879979577,2.807439672,4.140955654,6.381393841,7.489108032,6.440638969,3.950523332,4.368206403,1.089476534,-2.043277034,0.96483816,4.282780446,3.496682924,4.42621106,4.791771446,3.888213395,3.787494001,1.943304626,0.768796311,-0.93420458,1.811583031,0.766784431,1.553053256,2.492001318,0.199272801,-2.978104267,1.898691176,-1.826852351,-4.028256748,-1.130155823,0.893187725,1.822065644,1.925736297,2.795024248,2.144612162
Paraguay,PRY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,6.900285514,3.300258518,4.710291337,4.212477358,6.167974759,1.991503333,9.150367204,4.527073841,4.701151408,5.553425736,5.538151939,6.631297476,7.302812907,8.381525438,6.852444715,7.525949531,11.4940816,12.02872995,11.86214697,11.71214594,9.17045885,-1.397617717,-3.042617885,2.816599447,4.523135678,4.964835664,7.582304377,5.915372066,6.93520391,4.12328288,3.493650155,1.696428011,4.936359415,5.31791766,6.822810304,1.573785132,4.242516103,0.068037756,-1.366079712,-2.314140568,-0.834054717,-0.021404395,4.320745486,4.057418364,2.133490665,4.807117193,5.421622872,6.359120793,-0.257971434,11.14373579,4.249111045,-0.538512943,8.417495285,4.860890371,3.080374008,4.31290497,4.958051422,3.637826772
West Bank and Gaza,PSE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.118511824,1.215150773,14.66722516,14.33420348,8.280429404,-8.556183291,-9.310638168,-12.48919176,14.01586549,10.34306987,10.79876211,-3.900597981,6.59059324,6.079293326,8.662535025,8.099089262,12.4136357,6.284235772,2.217422457,-0.181890997,3.428732254,4.708435256,3.14023678,0.905278232
Pacific island small states,PSS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,-2.654230508,-0.659244073,6.859559035,-2.353216825,6.220338933,-3.878204079,0.810023187,4.876906427,4.162840664,0.077392709,5.239995363,2.936810567,4.853669837,3.809433343,2.938065128,-1.267062829,2.011768503,4.852781907,-0.635678842,1.162032127,1.917647206,2.049102936,3.888781571,2.27781456,2.482818983,1.294370789,1.984466474,-1.333935288,2.900447515,4.102820515,1.759449624,2.745233134,3.945499215,3.678484603,3.35080718,4.042383958,3.571921227
Post-demographic dividend,PST,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,4.781813842,5.903509736,5.279759598,6.483717188,5.552111221,6.081542378,4.547322843,6.057247911,5.750923862,2.390201219,3.763002112,5.405782181,6.15817599,0.959246998,0.044110382,4.730239076,3.713519054,4.241038955,3.883803991,1.241516482,1.957685585,0.356942958,3.039646968,4.649145694,3.749213337,3.154157755,3.524042366,4.753842681,3.85061217,2.838916381,1.244077659,1.804055361,0.95933098,2.966930035,2.693646849,2.833335985,3.254640442,2.650743497,3.326663184,3.937358809,1.536401104,1.5301792,1.958010017,3.101703115,2.686084148,2.913650123,2.510676015,0.231011069,-3.492456433,2.79684828,1.565182036,1.132238446,1.333155685,1.885293593,2.109428024,1.627950919,2.267025112,2.122114914
French Polynesia,PYF,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,9.576578233,-4.739166615,14.93080214,-2.685941013,1.626711344,12.00240864,-4.695078729,7.802561119,18.0010489,-4.902702395,8.203616323,2.078992708,9.892559299,3.925924174,0.484901265,8.504729377,9.971638464,5.40631995,5.405686083,5.406543042,8.400003124,7.100004353,2.399998744,3.000001971,2.200000128,4.899996203,0.89999758,0.100003234,0.800002278,0.499993912,0.30000031,1.900004145,6.199995771,4.000004643,4.000000343,,,,,,,,,,,,,,,,,,
Qatar,QAT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.898186617,7.182151741,3.719958636,19.21891532,7.492758506,26.17024568,17.98565679,17.66355638,11.95656114,19.59233153,13.37517641,4.687259177,4.410274619,3.978882147,3.657510261,2.131310916,1.579850253,1.431648077
Romania,ROU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.91821073,-8.767228452,1.528834497,3.93194273,6.233511484,3.907702088,-4.849062738,-2.029812906,-0.376660706,2.461263459,5.218136257,5.70299165,2.341147329,10.42811302,4.668148051,8.028811076,7.233807744,9.307467171,-5.517394408,-3.90123628,2.007156244,2.077165007,3.514551804,3.4108091,3.871522323,4.800799906,6.991393543,4.095673942
Russian Federation,RUS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.999995642,-5.046939451,-14.53107377,-8.668540341,-12.56975598,-4.143528406,-3.755069439,1.399915805,-5.299961625,6.39991469,10.00006682,5.100051225,4.699991909,7.299952344,7.19994787,6.399965448,8.200068255,8.499977768,5.199969265,-7.799993913,4.5,4.300029186,3.700057055,1.80000014,0.69999943,-2.307733505,0.329282332,1.630195944,2.254840053
Rwanda,RWA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,-4.297526048,11.33379837,-9.820444414,-12.46499268,7.009529255,7.008910823,6.91601751,7.013780928,11.00737015,6.001425245,1.206640702,0.263068272,3.438088136,1.409823571,-2.113825423,19.50457717,1.99410948,9.150840818,11.86990804,8.951612331,5.43619948,1.810846446,5.980349936,-4.240773281,4.402748336,5.472137486,-0.024036108,4.498824993,-0.036534274,-2.399291097,-2.514379654,5.872725234,-8.108691874,-50.2480671,35.22407831,12.74569576,13.84975249,8.858669496,4.262760871,8.370910445,8.484539669,13.19206519,2.202376415,7.447699419,9.377875686,9.227091484,7.681564984,11.1672534,6.255647061,7.338194817,7.783920275,8.820321117,4.713550714,7.62457575,8.867977374,5.981314913,6.057831319,8.671683394
